Date,tfut_2_rf,tfut_5_rf,tfut_10_rf,tfut_20_rf,tfut_30_rf,tfut_ois_2,tfut_ois_5,tfut_ois_10,tfut_ois_20,tfut_ois_30,tfut_2_ttm,tfut_5_ttm,tfut_10_ttm,tfut_20_ttm,tfut_30_ttm
2006-11-29,468.818,502.48499999999996,484.71000000000004,522.78,,526.1972222222222,526.1972222222222,526.1972222222222,526.1972222222222,,121.0,121.0,121.0,121.0,
2006-11-30,463.22599999999994,493.68299999999994,476.43199999999996,517.302,,525.5500000000001,525.5500000000001,525.5500000000001,525.5500000000001,,120.0,120.0,120.0,120.0,
2006-12-01,465.25800000000004,502.62399999999997,487.315,522.809,,522.953888888889,522.953888888889,522.953888888889,522.953888888889,,119.0,119.0,119.0,119.0,
2006-12-04,461.46500000000003,484.40500000000003,468.866,489.59799999999996,,523.8555555555556,523.8555555555556,523.8555555555556,523.8555555555556,,116.0,116.0,116.0,116.0,
2006-12-05,462.512,498.825,485.39399999999995,530.678,,523.8972222222222,523.8972222222222,523.8972222222222,523.8972222222222,,115.0,115.0,115.0,115.0,
2006-12-06,465.851,507.76899999999995,491.111,533.8829999999999,,525.24,525.24,525.24,525.24,,114.0,114.0,114.0,114.0,
2006-12-07,459.60900000000004,498.67,476.187,514.71,,525.53,525.53,525.53,525.53,,113.0,113.0,113.0,113.0,
2006-12-08,456.37600000000003,490.95899999999995,469.419,501.005,,527.2177777777778,527.2177777777778,527.2177777777778,527.2177777777778,,112.0,112.0,112.0,112.0,
2006-12-11,459.576,498.49300000000005,477.865,518.057,,527.0733333333334,527.0733333333334,527.0733333333334,527.0733333333334,,109.0,109.0,109.0,109.0,
2006-12-12,458.898,495.025,479.93100000000004,506.196,,527.2500000000001,527.2500000000001,527.2500000000001,527.2500000000001,,108.0,108.0,108.0,108.0,
2006-12-13,458.301,507.53000000000003,491.401,544.274,,527.22,527.22,527.22,527.22,,107.0,107.0,107.0,107.0,
2006-12-14,460.29999999999995,504.63300000000004,486.16,528.3960000000001,,527.5777777777778,527.5777777777778,527.5777777777778,527.5777777777778,,106.0,106.0,106.0,106.0,
2006-12-15,452.546,494.737,476.90400000000005,517.832,,527.5,527.5,527.5,527.5,,105.0,105.0,105.0,105.0,
2006-12-18,450.63500000000005,489.265,469.789,500.707,,527.11,527.11,527.11,527.11,,102.0,102.0,102.0,102.0,
2006-12-19,451.626,484.278,471.961,486.381,,527.5111111111111,527.5111111111111,527.5111111111111,527.5111111111111,,101.0,101.0,101.0,101.0,
2006-12-20,452.636,495.109,492.171,520.168,,527.1888888888889,527.1888888888889,527.4019444444444,527.4019444444444,,100.0,100.0,191.0,191.0,
2006-12-21,448.798,490.8,483.669,507.37899999999996,,526.8100000000001,526.8100000000001,526.3083333333333,526.3083333333333,,99.0,99.0,190.0,190.0,
2006-12-22,446.866,492.271,486.46399999999994,508.476,,526.9255555555555,526.9255555555555,527.2724999999999,527.2724999999999,,98.0,98.0,189.0,189.0,
2006-12-26,444.75800000000004,491.46000000000004,483.974,502.449,,527.0333333333333,527.0333333333333,527.5194444444444,527.5194444444444,,94.0,94.0,185.0,185.0,
2006-12-27,451.243,496.846,479.307,508.61,,526.8483333333334,526.8483333333334,528.1222222222223,528.1222222222223,,93.0,93.0,184.0,184.0,
2006-12-28,444.374,489.032,474.05799999999994,504.61799999999994,,527.3244444444445,527.3244444444445,528.3233333333333,528.3233333333333,,92.0,92.0,183.0,183.0,
2006-12-29,485.061,484.49,478.915,515.114,,527.5622222222222,527.5622222222222,528.6083333333333,528.6083333333333,,91.0,91.0,182.0,182.0,
2007-01-02,,,475.85699999999997,506.278,,,,527.9844444444444,527.9844444444444,,,,178.0,178.0,
2007-01-03,,,478.73,509.406,,,,527.3166666666666,527.3166666666666,,,,177.0,177.0,
2007-01-04,,510.96500000000003,469.616,482.721,,,525.6844444444444,525.6844444444444,525.6844444444444,,,176.0,176.0,176.0,
2007-01-05,,,483.34799999999996,511.66499999999996,,,,527.5861111111111,527.5861111111111,,,,175.0,175.0,
2007-01-08,,,478.55299999999994,500.17199999999997,,,,527.0711111111111,527.0711111111111,,,,172.0,172.0,
2007-01-09,,524.69,486.008,513.2189999999999,,,528.75,528.75,528.75,,,171.0,171.0,171.0,
2007-01-10,,529.091,500.7,532.106,,,528.7944444444445,528.7944444444445,528.7944444444445,,,170.0,170.0,170.0,
2007-01-11,,519.828,484.385,501.746,,,529.5933333333334,529.5933333333334,529.5933333333334,,,169.0,169.0,169.0,
2007-01-12,,526.196,499.54999999999995,524.505,,,529.63,529.63,529.63,,,168.0,168.0,168.0,
2007-01-16,,521.818,485.29099999999994,504.33199999999994,,,529.7800000000001,529.7800000000001,529.7800000000001,,,164.0,164.0,164.0,
2007-01-17,,517.8589999999999,482.06,490.99899999999997,,,530.4616666666666,530.4616666666666,530.4616666666666,,,163.0,163.0,163.0,
2007-01-18,,519.8240000000001,480.15999999999997,491.54099999999994,,,529.62,529.62,529.62,,,162.0,162.0,162.0,
2007-01-19,,529.19,497.21299999999997,522.223,,,530.3666666666667,530.3666666666667,530.3666666666667,,,161.0,161.0,161.0,
2007-01-22,,521.83,491.05100000000004,510.11199999999997,,,530.0655555555555,530.0655555555555,530.0655555555555,,,158.0,158.0,158.0,
2007-01-23,,531.423,499.786,532.478,,,530.4577777777778,530.4577777777778,530.4577777777778,,,157.0,157.0,157.0,
2007-01-24,,528.21,493.062,518.52,,,530.44,530.44,530.44,,,156.0,156.0,156.0,
2007-01-25,470.07099999999997,535.732,501.931,534.126,,530.7444444444444,530.7444444444444,530.7444444444444,530.7444444444444,,155.0,155.0,155.0,155.0,
2007-01-26,464.649,523.136,482.16200000000003,501.914,,530.5677777777778,530.5677777777778,530.5677777777778,530.5677777777778,,154.0,154.0,154.0,154.0,
2007-01-29,,531.506,493.20700000000005,523.8389999999999,,,530.6772222222221,530.6772222222221,530.6772222222221,,,151.0,151.0,151.0,
2007-01-30,,523.53,482.606,503.45000000000005,,,530.5333333333333,530.5333333333333,530.5333333333333,,,150.0,150.0,150.0,
2007-01-31,454.92800000000005,502.357,460.808,471.692,,530.4583333333334,530.4583333333334,530.4583333333334,530.4583333333334,,149.0,149.0,149.0,149.0,
2007-02-01,468.462,533.088,496.491,513.836,,531.0455555555556,531.0455555555556,531.0455555555556,531.0455555555556,,148.0,148.0,148.0,148.0,
2007-02-02,465.611,521.683,479.98,497.21299999999997,,530.9383333333334,530.9383333333334,530.9383333333334,530.9383333333334,,147.0,147.0,147.0,147.0,
2007-02-05,460.41800000000006,520.474,480.537,504.494,,530.49,530.49,530.49,530.49,,144.0,144.0,144.0,144.0,
2007-02-06,456.747,525.5799999999999,488.075,504.1,,530.3611111111112,530.3611111111112,530.3611111111112,530.3611111111112,,143.0,143.0,143.0,143.0,
2007-02-07,457.10699999999997,520.28,490.86600000000004,514.774,,530.3511111111112,530.3511111111112,530.3511111111112,530.3511111111112,,142.0,142.0,142.0,142.0,
2007-02-08,454.268,524.384,494.691,523.611,,530.0283333333334,530.0283333333334,530.0283333333334,530.0283333333334,,141.0,141.0,141.0,141.0,
2007-02-09,455.39699999999993,527.9449999999999,487.07599999999996,509.157,,530.05,530.05,530.05,530.05,,140.0,140.0,140.0,140.0,
2007-02-12,453.376,533.669,492.53400000000005,514.794,,530.3494444444444,530.3494444444444,530.3494444444444,530.3494444444444,,137.0,137.0,137.0,137.0,
2007-02-13,454.961,530.634,486.425,511.623,,530.0388888888889,530.0388888888889,530.0388888888889,530.0388888888889,,136.0,136.0,136.0,136.0,
2007-02-14,457.46700000000004,537.037,502.552,540.988,,529.5500000000001,529.5500000000001,529.5500000000001,529.5500000000001,,135.0,135.0,135.0,135.0,
2007-02-15,452.959,535.41,492.586,519.286,,529.5744444444445,529.5744444444445,529.5744444444445,529.5744444444445,,134.0,134.0,134.0,134.0,
2007-02-16,453.899,532.0509999999999,487.317,507.37300000000005,,529.2577777777777,529.2577777777777,529.2577777777777,529.2577777777777,,133.0,133.0,133.0,133.0,
2007-02-20,450.174,531.62,480.34800000000007,506.131,,529.2533333333333,529.2533333333333,529.2533333333333,529.2533333333333,,129.0,129.0,129.0,129.0,
2007-02-21,456.638,532.9449999999999,488.351,505.41499999999996,,529.31,529.31,529.31,529.31,,128.0,128.0,128.0,128.0,
2007-02-22,459.643,544.419,489.754,520.493,,529.275,529.275,529.275,529.275,,127.0,127.0,127.0,127.0,
2007-02-23,446.03799999999995,533.0269999999999,482.17999999999995,495.582,,529.0100000000001,529.0100000000001,529.0100000000001,529.0100000000001,,126.0,126.0,126.0,126.0,
2007-02-26,450.099,534.711,480.675,513.234,,528.74,528.74,528.74,528.74,,123.0,123.0,123.0,123.0,
2007-02-27,444.632,533.398,468.99499999999995,512.946,,523.4022222222222,523.4022222222222,523.4022222222222,523.4022222222222,,122.0,122.0,122.0,122.0,
2007-02-28,461.47400000000005,562.929,513.284,557.8190000000001,,525.9455555555555,525.9455555555555,525.9455555555555,525.9455555555555,,121.0,121.0,121.0,121.0,
2007-03-01,443.67400000000004,536.525,474.444,505.354,,524.5666666666667,524.5666666666667,524.5666666666667,524.5666666666667,,120.0,120.0,120.0,120.0,
2007-03-02,433.622,524.914,449.87399999999997,466.93600000000004,,523.8988888888889,523.8988888888889,523.8988888888889,523.8988888888889,,119.0,119.0,119.0,119.0,
2007-03-05,425.53400000000005,516.791,441.205,458.25399999999996,,523.1533333333333,523.1533333333333,523.1533333333333,523.1533333333333,,116.0,116.0,116.0,116.0,
2007-03-06,444.95699999999994,542.034,481.14,527.048,,524.4666666666666,524.4666666666666,524.4666666666666,524.4666666666666,,115.0,115.0,115.0,115.0,
2007-03-07,437.425,530.414,458.102,490.57300000000004,,524.5666666666667,524.5666666666667,524.5666666666667,524.5666666666667,,114.0,114.0,114.0,114.0,
2007-03-08,449.578,550.082,491.14000000000004,534.37,,524.6805555555555,524.6805555555555,524.6805555555555,524.6805555555555,,113.0,113.0,113.0,113.0,
2007-03-09,446.53700000000003,549.567,489.459,521.4699999999999,,527.1333333333333,527.1333333333333,527.1333333333333,527.1333333333333,,112.0,112.0,112.0,112.0,
2007-03-12,443.88699999999994,551.709,485.19300000000004,522.264,,526.9722222222223,526.9722222222223,526.9722222222223,526.9722222222223,,109.0,109.0,109.0,109.0,
2007-03-13,430.32000000000005,540.638,466.33699999999993,502.454,,525.4799999999999,525.4799999999999,525.4799999999999,525.4799999999999,,108.0,108.0,108.0,108.0,
2007-03-14,453.61,577.547,512.061,551.108,,526.0605555555555,526.0605555555555,526.0605555555555,526.0605555555555,,107.0,107.0,107.0,107.0,
2007-03-15,438.23699999999997,555.1809999999999,489.066,523.463,,526.1588888888889,526.1588888888889,526.1588888888889,526.1588888888889,,106.0,106.0,106.0,106.0,
2007-03-16,438.17199999999997,552.894,482.502,506.94,,526.1583333333334,526.1583333333334,526.1583333333334,526.1583333333334,,105.0,105.0,105.0,105.0,
2007-03-19,433.13,550.659,473.315,487.91900000000004,,527.0566666666667,527.0566666666667,527.0566666666667,527.0566666666667,,102.0,102.0,102.0,102.0,
2007-03-20,439.121,559.8,485.254,525.129,,527.2444444444444,527.2444444444444,527.2444444444444,527.2444444444444,,101.0,101.0,101.0,101.0,
2007-03-21,439.949,572.047,521.363,595.6800000000001,,526.8555555555555,526.8555555555555,526.8555555555555,526.8555555555555,,100.0,100.0,100.0,100.0,
2007-03-22,432.9,546.0600000000001,475.171,500.606,,526.8100000000001,526.8100000000001,523.9638888888888,523.9638888888888,,99.0,99.0,190.0,190.0,
2007-03-23,427.61899999999997,561.176,490.245,518.7389999999999,,527.2955555555556,527.2955555555556,524.6725,524.6725,,98.0,98.0,189.0,189.0,
2007-03-26,433.53200000000004,570.991,499.92,535.865,,527.3305555555555,527.3305555555555,524.8833333333333,524.8833333333333,,95.0,95.0,186.0,186.0,
2007-03-27,414.541,538.9680000000001,468.50300000000004,486.54900000000004,,527.188888888889,527.188888888889,524.4430555555556,524.4430555555556,,94.0,94.0,185.0,185.0,
2007-03-28,433.275,556.3380000000001,487.45000000000005,511.942,,527.6883333333333,527.6883333333333,524.1488888888889,524.1488888888889,,93.0,93.0,184.0,184.0,
2007-03-29,442.662,582.691,496.05199999999996,540.256,,526.4666666666666,526.4666666666666,524.8133333333333,524.8133333333333,,92.0,92.0,183.0,183.0,
2007-03-30,467.464,563.403,473.506,493.137,,527.4705555555556,527.4705555555556,524.7183333333334,524.7183333333334,,91.0,91.0,182.0,182.0,
2007-04-02,,508.585,479.086,499.57099999999997,,,523.8844444444444,523.8844444444444,523.8844444444444,,,179.0,179.0,179.0,
2007-04-03,,,485.20300000000003,503.31,,,,526.0288888888889,526.0288888888889,,,,178.0,178.0,
2007-04-04,,,486.24,489.65,,,,524.4866666666666,524.4866666666666,,,,177.0,177.0,
2007-04-05,,512.893,493.14099999999996,512.953,,,525.771111111111,525.771111111111,525.771111111111,,,176.0,176.0,176.0,
2007-04-06,,507.252,477.32599999999996,493.982,,,,,,,,,,,
2007-04-09,,,489.577,505.859,,,,529.1666666666667,529.1666666666667,,,,172.0,172.0,
2007-04-10,,505.011,480.57,501.62899999999996,,,528.155,528.155,528.155,,,171.0,171.0,171.0,
2007-04-11,,509.945,478.707,490.34000000000003,,,528.6555555555556,528.6555555555556,528.6555555555556,,,170.0,170.0,170.0,
2007-04-12,,504.624,488.983,498.439,,,528.5522222222222,528.5522222222222,528.5522222222222,,,169.0,169.0,169.0,
2007-04-13,,504.53000000000003,492.62100000000004,510.70000000000005,,,529.3699999999999,529.3699999999999,529.3699999999999,,,168.0,168.0,168.0,
2007-04-16,,500.371,486.509,499.092,,,528.5083333333333,528.5083333333333,528.5083333333333,,,165.0,165.0,165.0,
2007-04-17,,495.95000000000005,483.122,498.024,,,528.2111111111111,528.2111111111111,528.2111111111111,,,164.0,164.0,164.0,
2007-04-18,486.702,496.80099999999993,482.163,494.592,,527.2027777777778,527.2027777777778,527.2027777777778,527.2027777777778,,163.0,163.0,163.0,163.0,
2007-04-19,488.866,500.83399999999995,483.162,504.851,,526.8,526.8,526.8,526.8,,162.0,162.0,162.0,162.0,
2007-04-20,,501.81300000000005,490.337,510.239,,,527.9577777777778,527.9577777777778,527.9577777777778,,,161.0,161.0,161.0,
2007-04-23,,493.43000000000006,473.48699999999997,483.263,,,527.0755555555555,527.0755555555555,527.0755555555555,,,158.0,158.0,158.0,
2007-04-24,,498.446,480.40500000000003,497.251,,,526.4172222222222,526.4172222222222,526.4172222222222,,,157.0,157.0,157.0,
2007-04-25,489.804,507.86300000000006,494.635,511.30199999999996,,527.2033333333333,527.2033333333333,527.2033333333333,527.2033333333333,,156.0,156.0,156.0,156.0,
2007-04-26,491.72200000000004,515.437,500.53599999999994,534.639,,527.9694444444444,527.9694444444444,527.9694444444444,527.9694444444444,,155.0,155.0,155.0,155.0,
2007-04-27,482.461,491.708,479.801,497.99499999999995,,527.8555555555556,527.8555555555556,527.8555555555556,527.8555555555556,,154.0,154.0,154.0,154.0,
2007-04-30,477.66599999999994,489.92199999999997,484.743,501.32399999999996,,527.1077777777779,527.1077777777779,527.1077777777779,527.1077777777779,,151.0,151.0,151.0,151.0,
2007-05-01,482.72,492.14799999999997,479.83299999999997,505.90799999999996,,527.9333333333334,527.9333333333334,527.9333333333334,527.9333333333334,,150.0,150.0,150.0,150.0,
2007-05-02,483.45000000000005,489.53,480.89700000000005,495.63100000000003,,527.7138888888888,527.7138888888888,527.7138888888888,527.7138888888888,,149.0,149.0,149.0,149.0,
2007-05-03,483.575,493.175,485.574,509.556,,527.9766666666666,527.9766666666666,527.9766666666666,527.9766666666666,,148.0,148.0,148.0,148.0,
2007-05-04,488.317,491.28,488.19,515.815,,528.1483333333333,528.1483333333333,528.1483333333333,528.1483333333333,,147.0,147.0,147.0,147.0,
2007-05-07,487.04599999999994,487.708,472.142,476.99,,527.8000000000001,527.8000000000001,527.8000000000001,527.8000000000001,,144.0,144.0,144.0,144.0,
2007-05-08,491.37700000000007,495.24,487.495,508.686,,527.6766666666667,527.6766666666667,527.6766666666667,527.6766666666667,,143.0,143.0,143.0,143.0,
2007-05-09,487.57,487.807,482.326,494.443,,528.7677777777778,528.7677777777778,528.7677777777778,528.7677777777778,,142.0,142.0,142.0,142.0,
2007-05-10,481.235,481.825,474.313,493.576,,527.57,527.57,527.57,527.57,,141.0,141.0,141.0,141.0,
2007-05-11,489.59099999999995,496.51,490.74600000000004,516.849,,528.4222222222222,528.4222222222222,528.4222222222222,528.4222222222222,,140.0,140.0,140.0,140.0,
2007-05-14,486.73400000000004,498.95300000000003,502.102,527.323,,528.285,528.285,528.285,528.285,,137.0,137.0,137.0,137.0,
2007-05-15,479.477,484.676,472.447,490.015,,528.1266666666668,528.1266666666668,528.1266666666668,528.1266666666668,,136.0,136.0,136.0,136.0,
2007-05-16,480.04499999999996,489.098,493.365,517.627,,527.575,527.575,527.575,527.575,,135.0,135.0,135.0,135.0,
2007-05-17,483.891,485.87600000000003,484.213,498.042,,528.0444444444444,528.0444444444444,528.0444444444444,528.0444444444444,,134.0,134.0,134.0,134.0,
2007-05-18,486.605,490.744,483.32800000000003,504.694,,528.6277777777779,528.6277777777779,528.6277777777779,528.6277777777779,,133.0,133.0,133.0,133.0,
2007-05-21,480.637,489.836,481.583,498.42,,528.4388888888889,528.4388888888889,528.4388888888889,528.4388888888889,,130.0,130.0,130.0,130.0,
2007-05-22,477.74,489.545,483.80400000000003,499.605,,528.5366666666666,528.5366666666666,528.5366666666666,528.5366666666666,,129.0,129.0,129.0,129.0,
2007-05-23,474.144,478.592,465.38199999999995,477.39099999999996,,528.9966666666667,528.9966666666667,528.9966666666667,528.9966666666667,,128.0,128.0,128.0,128.0,
2007-05-24,477.032,470.627,456.59099999999995,456.08899999999994,,528.9022222222222,528.9022222222222,528.9022222222222,528.9022222222222,,127.0,127.0,127.0,127.0,
2007-05-25,484.251,490.233,480.675,483.595,,528.51,528.51,528.51,528.51,,126.0,126.0,126.0,126.0,
2007-05-29,483.62999999999994,484.62500000000006,489.34,507.17100000000005,,529.14,529.14,529.14,529.14,,122.0,122.0,122.0,122.0,
2007-05-30,473.017,475.978,465.55099999999993,466.3,,528.9027777777778,528.9027777777778,528.9027777777778,528.9027777777778,,121.0,121.0,121.0,121.0,
2007-05-31,476.742,482.779,477.855,499.17299999999994,,529.0166666666668,529.0166666666668,529.0166666666668,529.0166666666668,,120.0,120.0,120.0,120.0,
2007-06-01,475.687,485.343,479.63300000000004,494.17999999999995,,529.2666666666668,529.2666666666668,529.2666666666668,529.2666666666668,,119.0,119.0,119.0,119.0,
2007-06-04,476.084,489.067,481.038,503.732,,529.0655555555556,529.0655555555556,529.0655555555556,529.0655555555556,,116.0,116.0,116.0,116.0,
2007-06-05,482.548,503.55400000000003,504.44100000000003,547.388,,529.0638888888889,529.0638888888889,529.0638888888889,529.0638888888889,,115.0,115.0,115.0,115.0,
2007-06-06,472.447,481.822,471.173,483.484,,528.6933333333334,528.6933333333334,528.6933333333334,528.6933333333334,,114.0,114.0,114.0,114.0,
2007-06-07,487.27799999999996,528.489,533.39,578.6260000000001,,528.7666666666667,528.7666666666667,528.7666666666667,528.7666666666667,,113.0,113.0,113.0,113.0,
2007-06-08,464.05,463.65999999999997,426.454,426.48400000000004,,528.7944444444445,528.7944444444445,528.7944444444445,528.7944444444445,,112.0,112.0,112.0,112.0,
2007-06-11,479.819,504.979,482.204,521.818,,529.0411111111111,529.0411111111111,529.0411111111111,529.0411111111111,,109.0,109.0,109.0,109.0,
2007-06-12,495.62600000000003,542.054,516.501,630.362,,529.2099999999999,529.2099999999999,529.2099999999999,529.2099999999999,,108.0,108.0,108.0,108.0,
2007-06-13,473.23199999999997,477.93,418.89799999999997,486.18199999999996,,529.83,529.83,529.83,529.83,,107.0,107.0,107.0,107.0,
2007-06-14,471.62100000000004,490.343,437.95900000000006,492.753,,529.19,529.19,529.19,529.19,,106.0,106.0,106.0,106.0,
2007-06-15,463.644,457.56899999999996,426.51500000000004,454.524,,529.0333333333334,529.0333333333334,529.0333333333334,529.0333333333334,,105.0,105.0,105.0,105.0,
2007-06-18,463.43100000000004,475.81600000000003,420.67199999999997,468.076,,528.79,528.79,528.79,528.79,,102.0,102.0,102.0,102.0,
2007-06-19,454.303,475.15999999999997,431.125,466.128,,528.6677777777778,528.6677777777778,528.6677777777778,528.6677777777778,,101.0,101.0,101.0,101.0,
2007-06-20,461.362,479.866,438.80499999999995,499.06499999999994,,528.6722222222222,528.6722222222222,528.6722222222222,528.6722222222222,,100.0,100.0,100.0,100.0,
2007-06-21,467.53400000000005,488.02000000000004,452.24,509.92699999999996,,528.495,528.495,531.1008333333334,531.1008333333334,,99.0,99.0,193.0,193.0,
2007-06-22,450.70300000000003,455.642,412.256,449.96400000000006,,527.6688888888889,527.6688888888889,529.5666666666666,529.5666666666666,,98.0,98.0,192.0,192.0,
2007-06-25,466.866,483.697,439.02299999999997,484.441,,527.0916666666666,527.0916666666666,528.735,528.735,,95.0,95.0,189.0,189.0,
2007-06-26,444.427,433.655,410.377,439.443,,528.0622222222222,528.0622222222222,529.4644444444444,529.4644444444444,,94.0,94.0,188.0,188.0,
2007-06-27,482.65700000000004,501.375,450.45099999999996,495.339,,527.5516666666667,527.5516666666667,529.1297222222222,529.1297222222222,,93.0,93.0,187.0,187.0,
2007-06-28,464.941,466.104,424.85799999999995,453.38399999999996,,528.4077777777778,528.4077777777778,531.0666666666666,531.0666666666666,,92.0,92.0,186.0,186.0,
2007-06-29,469.78200000000004,458.27799999999996,428.42,464.954,,528.0172222222224,528.0172222222224,529.5916666666666,529.5916666666666,,91.0,91.0,185.0,185.0,
2007-07-02,463.976,478.594,429.382,452.449,,529.0116666666667,529.0116666666667,529.0116666666667,529.0116666666667,,182.0,182.0,182.0,182.0,
2007-07-03,,481.56800000000004,427.811,459.14799999999997,,,529.3630555555555,529.3630555555555,529.3630555555555,,,181.0,181.0,181.0,
2007-07-05,,488.23199999999997,424.05999999999995,468.88500000000005,,,530.3272222222222,530.3272222222222,530.3272222222222,,,179.0,179.0,179.0,
2007-07-06,,478.86499999999995,405.22900000000004,445.64599999999996,,,530.59,530.59,530.59,,,178.0,178.0,178.0,
2007-07-09,,466.94699999999995,398.851,450.554,,,530.2472222222223,530.2472222222223,530.2472222222223,,,175.0,175.0,175.0,
2007-07-10,,462.274,409.145,435.254,,,529.0699999999999,529.0699999999999,529.0699999999999,,,174.0,174.0,174.0,
2007-07-11,,490.68199999999996,442.326,499.22700000000003,,,529.8677777777777,529.8677777777777,529.8677777777777,,,173.0,173.0,173.0,
2007-07-12,,487.784,436.08099999999996,501.88499999999993,,,529.8044444444445,529.8044444444445,529.8044444444445,,,172.0,172.0,172.0,
2007-07-13,,477.31000000000006,413.594,453.321,,,529.71,529.71,529.71,,,171.0,171.0,171.0,
2007-07-16,,483.25800000000004,429.87,478.831,,,529.1,529.1,529.1,,,168.0,168.0,168.0,
2007-07-17,,455.472,393.586,428.317,,,529.2116666666667,529.2116666666667,529.2116666666667,,,167.0,167.0,167.0,
2007-07-18,474.97299999999996,498.546,470.115,537.141,,529.2666666666667,529.2666666666667,529.2666666666667,529.2666666666667,,166.0,166.0,166.0,166.0,
2007-07-19,463.987,469.083,426.00100000000003,466.622,,529.25,529.25,529.25,529.25,,165.0,165.0,165.0,165.0,
2007-07-20,469.20400000000006,470.624,433.65600000000006,460.437,,528.0244444444445,528.0244444444445,528.0244444444445,528.0244444444445,,164.0,164.0,164.0,164.0,
2007-07-23,,461.09799999999996,424.495,462.09499999999997,,,528.21,528.21,528.21,,,161.0,161.0,161.0,
2007-07-24,454.134,437.64599999999996,397.059,409.296,,528.5777777777778,528.5777777777778,528.5777777777778,528.5777777777778,,160.0,160.0,160.0,160.0,
2007-07-25,468.26,473.022,442.415,487.476,,527.8,527.8,527.8,527.8,,159.0,159.0,159.0,159.0,
2007-07-26,472.337,488.695,468.506,498.09200000000004,,521.4377777777777,521.4377777777777,521.4377777777777,521.4377777777777,,158.0,158.0,158.0,158.0,
2007-07-27,443.40400000000005,432.67800000000005,393.541,445.67500000000007,,518.6883333333333,518.6883333333333,518.6883333333333,518.6883333333333,,157.0,157.0,157.0,157.0,
2007-07-30,474.909,481.97299999999996,433.33399999999995,478.86199999999997,,522.4533333333334,522.4533333333334,522.4533333333334,522.4533333333334,,154.0,154.0,154.0,154.0,
2007-07-31,458.25100000000003,436.34700000000004,392.602,439.69500000000005,,520.3100000000001,520.3100000000001,520.3100000000001,520.3100000000001,,153.0,153.0,153.0,153.0,
2007-08-01,494.919,521.045,492.90500000000003,528.703,,521.0822222222222,521.0822222222222,521.0822222222222,521.0822222222222,,152.0,152.0,152.0,152.0,
2007-08-02,471.711,488.702,453.935,524.8230000000001,,519.99,519.99,519.99,519.99,,151.0,151.0,151.0,151.0,
2007-08-03,436.827,441.85299999999995,402.705,464.931,,511.93333333333334,511.93333333333334,511.93333333333334,511.93333333333334,,150.0,150.0,150.0,150.0,
2007-08-06,462.082,493.886,444.294,491.34000000000003,,515.6216666666668,515.6216666666668,515.6216666666668,515.6216666666668,,147.0,147.0,147.0,147.0,
2007-08-07,471.992,492.455,463.711,555.412,,520.6411111111111,520.6411111111111,520.6411111111111,520.6411111111111,,146.0,146.0,146.0,146.0,
2007-08-08,476.063,497.69699999999995,464.552,531.965,,522.0638888888889,522.0638888888889,522.0638888888889,522.0638888888889,,145.0,145.0,145.0,145.0,
2007-08-09,446.574,458.771,412.805,445.35900000000004,,505.72999999999996,505.72999999999996,505.72999999999996,505.72999999999996,,144.0,144.0,144.0,144.0,
2007-08-10,468.67599999999993,498.143,477.38699999999994,537.056,,504.07666666666665,504.07666666666665,504.07666666666665,504.07666666666665,,143.0,143.0,143.0,143.0,
2007-08-13,441.209,442.497,400.62100000000004,454.42999999999995,,504.34999999999997,504.34999999999997,504.34999999999997,504.34999999999997,,140.0,140.0,140.0,140.0,
2007-08-14,450.14000000000004,453.68899999999996,415.86400000000003,473.926,,499.7977777777778,499.7977777777778,499.7977777777778,499.7977777777778,,139.0,139.0,139.0,139.0,
2007-08-15,444.836,465.006,433.09,470.35900000000004,,487.9766666666667,487.9766666666667,487.9766666666667,487.9766666666667,,138.0,138.0,138.0,138.0,
2007-08-16,466.84999999999997,514.678,465.99199999999996,512.871,,484.48111111111115,484.48111111111115,484.48111111111115,484.48111111111115,,137.0,137.0,137.0,137.0,
2007-08-17,441.01,447.34,397.056,408.277,,483.2977777777778,483.2977777777778,483.2977777777778,483.2977777777778,,136.0,136.0,136.0,136.0,
2007-08-20,404.64799999999997,402.89099999999996,326.479,412.073,,476.51111111111106,476.51111111111106,476.51111111111106,476.51111111111106,,133.0,133.0,133.0,133.0,
2007-08-21,362.56,372.38,314.047,389.202,,473.49999999999994,473.49999999999994,473.49999999999994,473.49999999999994,,132.0,132.0,132.0,132.0,
2007-08-22,395.687,435.827,364.903,430.096,,485.30444444444447,485.30444444444447,485.30444444444447,485.30444444444447,,131.0,131.0,131.0,131.0,
2007-08-23,426.70000000000005,454.73,399.349,469.36,,487.8444444444445,487.8444444444445,487.8444444444445,487.8444444444445,,130.0,130.0,130.0,130.0,
2007-08-24,412.73799999999994,406.06,342.412,401.974,,488.89,488.89,488.89,488.89,,129.0,129.0,129.0,129.0,
2007-08-27,385.336,367.173,304.276,415.457,,488.76,488.76,488.76,488.76,,126.0,126.0,126.0,126.0,
2007-08-28,398.73400000000004,402.97799999999995,319.859,376.978,,484.5194444444444,484.5194444444444,484.5194444444444,484.5194444444444,,125.0,125.0,125.0,125.0,
2007-08-29,412.57599999999996,437.9,361.57300000000004,449.36400000000003,,486.83111111111106,486.83111111111106,486.83111111111106,486.83111111111106,,124.0,124.0,124.0,124.0,
